S&P 500 INDEX,Last: 5021.8398,Change:  -4.7702,,,,,,,,,,,,,
"Date: February 13, 2024 at 6:40 AM EST",Bid: 4953.0801,Ask: 5064.5601,Size: 1*1,Volume: 0,,,,,,,,,,,
Tue Feb 13 2024,SPXW240213C01600000,0,0,3401.4,3408.4,0,0,1600,SPXW240213P01600000,0,0,0,0.05,0,0
Tue Feb 13 2024,SPXW240213C01800000,0,0,3201.4,3208.4,0,0,1800,SPXW240213P01800000,0,0,0,0.05,0,0
Tue Feb 13 2024,SPXW240213C02000000,3022.7,-5.45,3001.4,3008.4,8,9,2000,SPXW240213P02000000,0,0,0,0.05,0,0
Tue Feb 13 2024,SPXW240213C02200000,0,0,2801.9,2809,0,0,2200,SPXW240213P02200000,0,0,0,0.05,0,0
Tue Feb 13 2024,SPXW240213C02400000,0,0,2601.4,2608.4,0,0,2400,SPXW240213P02400000,0.1,0,0,0.05,0,2
Tue Feb 13 2024,SPXW240213C02600000,2422,-0.15,2402,2409,3,3,2600,SPXW240213P02600000,0.05,0,0,0.05,0,1
Tue Feb 13 2024,SPXW240213C02800000,0,0,2201.4,2208.4,0,0,2800,SPXW240213P02800000,0.05,0,0,0.05,0,157
Tue Feb 13 2024,SPXW240213C03000000,0,0,2002,2009,0,0,3000,SPXW240213P03000000,0.1,0,0,0.05,0,38
Tue Feb 13 2024,SPXW240213C03200000,0,0,1802,1809,0,0,3200,SPXW240213P03200000,0.05,0,0,0.05,0,29
Tue Feb 13 2024,SPXW240213C03400000,0,0,1602,1609,0,0,3400,SPXW240213P03400000,0.05,0,0,0.05,0,515
Tue Feb 13 2024,SPXW240213C03600000,0,0,1402,1409,0,0,3600,SPXW240213P03600000,0.05,0,0,0.05,0,1608
Tue Feb 13 2024,SPXW240213C03700000,0,0,1302,1309,0,0,3700,SPXW240213P03700000,0.05,0,0,0.05,0,788
Tue Feb 13 2024,SPXW240213C03800000,0,0,1201.4,1208.4,0,0,3800,SPXW240213P03800000,0.05,0,0,0.05,0,5843
Tue Feb 13 2024,SPXW240213C03850000,0,0,1151.4,1158.4,0,0,3850,SPXW240213P03850000,0.05,0,0,0.05,0,3426
Tue Feb 13 2024,SPXW240213C03900000,0,0,1101.4,1108.4,0,0,3900,SPXW240213P03900000,0.05,0,0,0.05,0,2239
Tue Feb 13 2024,SPXW240213C03950000,0,0,1052,1059,0,0,3950,SPXW240213P03950000,0.05,0,0,0.05,0,1231
Tue Feb 13 2024,SPXW240213C04000000,1026,2.7,1002,1009,3,4,4000,SPXW240213P04000000,0.05,-0.025,0,0.05,2,5908
Tue Feb 13 2024,SPXW240213C04050000,0,0,952,959,0,0,4050,SPXW240213P04050000,0.1,0,0,0.05,0,1407
Tue Feb 13 2024,SPXW240213C04100000,927.85,4.55,902,909,1,1,4100,SPXW240213P04100000,0.1,0,0,0.05,0,2553
Tue Feb 13 2024,SPXW240213C04150000,864.85,0,852,859,0,1,4150,SPXW240213P04150000,0.05,-0.05,0,0.05,7027,12861
Tue Feb 13 2024,SPXW240213C04200000,823.24,-0.16,801.4,808.4,3,3,4200,SPXW240213P04200000,0.05,0,0,0.05,3956,6310
Tue Feb 13 2024,SPXW240213C04225000,798.9,0.5,776.4,783.4,1,1,4225,SPXW240213P04225000,0.05,-0.075,0,0.05,5422,5723
Tue Feb 13 2024,SPXW240213C04250000,0,0,751.4,758.4,0,0,4250,SPXW240213P04250000,0.05,-0.075,0,0.05,6245,6923
Tue Feb 13 2024,SPXW240213C04275000,748.25,-0.15,726.4,733.4,1,1,4275,SPXW240213P04275000,0.1,-0.025,0,0.05,1450,2074
Tue Feb 13 2024,SPXW240213C04300000,721.5,-1.9,702,709,2,4,4300,SPXW240213P04300000,0.05,-0.075,0,0.05,10,5459
Tue Feb 13 2024,SPXW240213C04325000,698.07,-0.33,677,684,2,2,4325,SPXW240213P04325000,0.05,-0.075,0,0.05,10,291
Tue Feb 13 2024,SPXW240213C04350000,0,0,651.4,658.4,0,0,4350,SPXW240213P04350000,0.1,-0.05,0,0.05,3,1533
Tue Feb 13 2024,SPXW240213C04375000,0,0,626.4,633.4,0,0,4375,SPXW240213P04375000,0.1,-0.05,0,0.05,7,347
Tue Feb 13 2024,SPXW240213C04400000,507.79,0,601.4,608.4,0,2,4400,SPXW240213P04400000,0.07,-0.08,0,0.05,10,821
Tue Feb 13 2024,SPXW240213C04425000,609.79,11.29,576.4,583.4,1,1,4425,SPXW240213P04425000,0.1,-0.075,0,0.05,1,106
Tue Feb 13 2024,SPXW240213C04450000,0,0,552,559,0,0,4450,SPXW240213P04450000,0.05,-0.125,0,0.05,75,369
Tue Feb 13 2024,SPXW240213C04475000,549.08,0.58,527,534,13,13,4475,SPXW240213P04475000,0.1,-0.075,0,0.05,4,190
Tue Feb 13 2024,SPXW240213C04500000,525.5,1.9,502,509,2,16,4500,SPXW240213P04500000,0.05,-0.125,0,0.05,600,1556
Tue Feb 13 2024,SPXW240213C04510000,513.82,0.22,492,499,2,7,4510,SPXW240213P04510000,0.35,0,0,0.05,0,81
Tue Feb 13 2024,SPXW240213C04520000,430.3,0,482,489,0,25,4520,SPXW240213P04520000,0.1,-0.1,0,0.05,2,149
Tue Feb 13 2024,SPXW240213C04525000,502.04,3.44,477,484,1,1,4525,SPXW240213P04525000,0.07,-0.13,0,0.05,1168,1584
Tue Feb 13 2024,SPXW240213C04530000,493.88,0.28,471.4,478.4,1,25,4530,SPXW240213P04530000,0.08,-0.145,0,0.05,101,628
Tue Feb 13 2024,SPXW240213C04540000,0,0,462,469,0,0,4540,SPXW240213P04540000,0.1,-0.125,0,0.05,1,235
Tue Feb 13 2024,SPXW240213C04550000,464.25,0,452,459,0,2,4550,SPXW240213P04550000,0.1,-0.125,0,0.05,13,368
Tue Feb 13 2024,SPXW240213C04560000,465,1.4,442,449,5,7,4560,SPXW240213P04560000,0.07,-0.125,0,0.05,1,330
Tue Feb 13 2024,SPXW240213C04570000,0,0,431.4,438.4,0,0,4570,SPXW240213P04570000,0.1,-0.125,0,0.05,71,628
Tue Feb 13 2024,SPXW240213C04575000,223.78,0,426.4,433.4,0,2,4575,SPXW240213P04575000,0.1,-0.125,0,0.05,445,561
Tue Feb 13 2024,SPXW240213C04580000,442.37,0,422,429,0,5,4580,SPXW240213P04580000,0.1,-0.125,0,0.05,43,463
Tue Feb 13 2024,SPXW240213C04590000,432.34,0,412,419,0,5,4590,SPXW240213P04590000,0.1,-0.125,0,0.05,472,549
Tue Feb 13 2024,SPXW240213C04600000,425.51,1.81,402,409,1,2,4600,SPXW240213P04600000,0.1,-0.15,0,0.05,1051,5272
Tue Feb 13 2024,SPXW240213C04605000,0,0,397,404,0,0,4605,SPXW240213P04605000,0.1,-0.15,0,0.05,312,436
Tue Feb 13 2024,SPXW240213C04610000,417.51,3.81,391.4,398.4,1,1,4610,SPXW240213P04610000,0.1,-0.15,0,0.05,144,299
Tue Feb 13 2024,SPXW240213C04615000,0,0,387,394,0,0,4615,SPXW240213P04615000,0.1,-0.175,0,0.05,449,499
Tue Feb 13 2024,SPXW240213C04620000,401.26,0,381.4,388.4,0,4,4620,SPXW240213P04620000,0.1,-0.175,0,0.05,729,779
Tue Feb 13 2024,SPXW240213C04625000,399.28,0,377,384,0,2,4625,SPXW240213P04625000,0.1,-0.175,0,0.05,954,772
Tue Feb 13 2024,SPXW240213C04630000,147.36,0,371.4,378.4,0,1,4630,SPXW240213P04630000,0.1,-0.175,0,0.05,283,399
Tue Feb 13 2024,SPXW240213C04635000,0,0,366.4,373.4,0,0,4635,SPXW240213P04635000,0.1,-0.175,0,0.05,573,666
Tue Feb 13 2024,SPXW240213C04640000,278.85,0,361.4,368.4,0,2,4640,SPXW240213P04640000,0.1,-0.175,0,0.05,42,238
Tue Feb 13 2024,SPXW240213C04645000,0,0,357,364,0,0,4645,SPXW240213P04645000,0.1,-0.175,0,0.05,298,276
Tue Feb 13 2024,SPXW240213C04650000,389.02,15.32,352,359,1,56,4650,SPXW240213P04650000,0.1,-0.175,0,0.05,479,1325
Tue Feb 13 2024,SPXW240213C04655000,0,0,347,354,0,0,4655,SPXW240213P04655000,0.1,-0.175,0,0.05,13,280
Tue Feb 13 2024,SPXW240213C04660000,0,0,341.4,348.4,0,0,4660,SPXW240213P04660000,0.1,-0.175,0,0.05,145,234
Tue Feb 13 2024,SPXW240213C04665000,355.6,0,337,344,0,7,4665,SPXW240213P04665000,0.1,-0.175,0,0.05,527,691
Tue Feb 13 2024,SPXW240213C04670000,111.27,0,331.4,338.4,0,1,4670,SPXW240213P04670000,0.1,-0.2,0,0.05,2,231
Tue Feb 13 2024,SPXW240213C04675000,136.12,0,327,334,0,2,4675,SPXW240213P04675000,0.1,-0.2,0,0.05,84,264
Tue Feb 13 2024,SPXW240213C04680000,345.95,2.25,321.4,328.4,1,1,4680,SPXW240213P04680000,0.1,-0.225,0,0.05,30,146
Tue Feb 13 2024,SPXW240213C04685000,106.61,0,317,324,0,2,4685,SPXW240213P04685000,0.1,-0.225,0,0.05,7,287
Tue Feb 13 2024,SPXW240213C04690000,334.79,0,311.4,318.4,0,5,4690,SPXW240213P04690000,0.12,-0.05,0,0.05,4,150
Tue Feb 13 2024,SPXW240213C04695000,222.18,0,306.4,313.4,0,2,4695,SPXW240213P04695000,0.1,-0.225,0,0.05,60,175
Tue Feb 13 2024,SPXW240213C04700000,320.34,-3.41,301.4,308.4,12,59,4700,SPXW240213P04700000,0.15,-0.275,0,0.05,788,2231
Tue Feb 13 2024,SPXW240213C04705000,0,0,297,304,0,0,4705,SPXW240213P04705000,0.12,-0.205,0,0.05,195,265
Tue Feb 13 2024,SPXW240213C04710000,315.72,1.92,291.4,298.4,2,42,4710,SPXW240213P04710000,0.1,-0.225,0,0.05,304,386
Tue Feb 13 2024,SPXW240213C04715000,300.5,0,287,294,0,1,4715,SPXW240213P04715000,0.1,-0.25,0,0.05,9,101
Tue Feb 13 2024,SPXW240213C04720000,295.69,0,282,289,0,26,4720,SPXW240213P04720000,0.1,-0.25,0,0.05,310,390
Tue Feb 13 2024,SPXW240213C04725000,296.01,-2.79,276.4,283.4,3,48,4725,SPXW240213P04725000,0.15,-0.225,0,0.05,19,117
Tue Feb 13 2024,SPXW240213C04730000,141.82,0,272,279,0,98,4730,SPXW240213P04730000,0.15,-0.225,0,0.05,13,394
Tue Feb 13 2024,SPXW240213C04735000,255.95,0,267,274,0,6,4735,SPXW240213P04735000,0.12,-0.255,0,0.05,1,3622
Tue Feb 13 2024,SPXW240213C04740000,216.06,0,261.4,268.4,0,45,4740,SPXW240213P04740000,0.12,-0.255,0,0.05,1,312
Tue Feb 13 2024,SPXW240213C04745000,138.02,0,257,264,0,1,4745,SPXW240213P04745000,0.12,-0.255,0,0.05,98,165
Tue Feb 13 2024,SPXW240213C04750000,283.94,10.14,252,259,1424,1407,4750,SPXW240213P04750000,0.15,-0.25,0,0.05,193,1562
Tue Feb 13 2024,SPXW240213C04755000,266.05,-2.75,246.4,253.4,1,9,4755,SPXW240213P04755000,0.12,-0.28,0,0.05,20,281
Tue Feb 13 2024,SPXW240213C04760000,263.3,-0.55,241.4,248.4,679,692,4760,SPXW240213P04760000,0.15,-0.275,0,0.05,148,2637
Tue Feb 13 2024,SPXW240213C04765000,132.32,0,237,244,0,5,4765,SPXW240213P04765000,0.15,-0.275,0,0.05,10,962
Tue Feb 13 2024,SPXW240213C04770000,266.38,12.48,231.4,238.4,3,29,4770,SPXW240213P04770000,0.12,-0.305,0,0.05,212,1755
Tue Feb 13 2024,SPXW240213C04775000,248.63,-0.27,227,234,7,153,4775,SPXW240213P04775000,0.15,-0.275,0,0.05,128,1258
Tue Feb 13 2024,SPXW240213C04780000,264.64,20.74,221.4,228.4,20,65,4780,SPXW240213P04780000,0.15,-0.3,0,0.05,670,993
Tue Feb 13 2024,SPXW240213C04785000,210.44,0,216.4,223.4,0,6,4785,SPXW240213P04785000,0.15,-0.3,0,0.05,31,240
Tue Feb 13 2024,SPXW240213C04790000,254.66,20.76,211.4,218.4,20,155,4790,SPXW240213P04790000,0.15,-0.275,0,0.05,68,536
Tue Feb 13 2024,SPXW240213C04795000,230.65,0,206.4,213.4,0,7,4795,SPXW240213P04795000,0.15,-0.425,0,0.05,340,502
Tue Feb 13 2024,SPXW240213C04800000,225.58,1.68,201.4,208.4,10,198,4800,SPXW240213P04800000,0.2,-0.3,0,0.05,1191,3474
Tue Feb 13 2024,SPXW240213C04805000,188.41,0,196.4,203.4,0,21,4805,SPXW240213P04805000,0.15,-0.35,0,0.05,367,650
Tue Feb 13 2024,SPXW240213C04810000,213.21,-0.69,192,199,2,1453,4810,SPXW240213P04810000,0.15,-0.375,0,0.05,368,781
Tue Feb 13 2024,SPXW240213C04815000,219.43,10.53,187,194,1,4,4815,SPXW240213P04815000,0.15,-0.475,0,0.05,721,925
Tue Feb 13 2024,SPXW240213C04820000,228.13,24.18,182,189,3,43,4820,SPXW240213P04820000,0.15,-0.4,0,0.05,256,500
Tue Feb 13 2024,SPXW240213C04825000,197.8,-1.15,177,184,30,45,4825,SPXW240213P04825000,0.2,-0.35,0,0.05,531,721
Tue Feb 13 2024,SPXW240213C04830000,190.34,0,172,179,0,158,4830,SPXW240213P04830000,0.2,-0.375,0,0.05,244,401
Tue Feb 13 2024,SPXW240213C04835000,208.52,19.57,166.4,173.4,5,32,4835,SPXW240213P04835000,0.15,-0.425,0,0.05,48,175
Tue Feb 13 2024,SPXW240213C04840000,184.28,0.28,161.4,168.4,15,60,4840,SPXW240213P04840000,0.2,-0.4,0,0.05,174,435
Tue Feb 13 2024,SPXW240213C04845000,179.02,0.02,157,164,8,145,4845,SPXW240213P04845000,0.22,-0.405,0,0.05,403,868
Tue Feb 13 2024,SPXW240213C04850000,171.54,-2.51,152,159,18,959,4850,SPXW240213P04850000,0.2,-0.125,0,0.05,913,4611
Tue Feb 13 2024,SPXW240213C04855000,163.34,-5.71,147,154,6,31,4855,SPXW240213P04855000,0.2,-0.125,0,0.1,868,1068
Tue Feb 13 2024,SPXW240213C04860000,163.86,-0.19,141.5,148.4,12,112,4860,SPXW240213P04860000,0.2,-0.125,0,0.1,923,4328
Tue Feb 13 2024,SPXW240213C04865000,180.68,21.58,137.1,144,2,43,4865,SPXW240213P04865000,0.25,-0.63,0,0.1,381,2779
Tue Feb 13 2024,SPXW240213C04870000,152.32,-1.78,131.5,138.4,219,144,4870,SPXW240213P04870000,0.2,-0.625,0.05,0.1,1741,1792
Tue Feb 13 2024,SPXW240213C04875000,162,12.85,127.1,134,7,172,4875,SPXW240213P04875000,0.25,-0.155,0.05,0.1,9459,4733
Tue Feb 13 2024,SPXW240213C04880000,144.62,0.42,121.5,128.5,28,134,4880,SPXW240213P04880000,0.28,-0.125,0,0.1,2581,2528
Tue Feb 13 2024,SPXW240213C04885000,161.04,21.84,117.1,124,16,167,4885,SPXW240213P04885000,0.33,-0.125,0.05,0.1,543,572
Tue Feb 13 2024,SPXW240213C04890000,130.63,-3.62,112.1,119,3,137,4890,SPXW240213P04890000,0.3,-0.1,0.05,0.1,7666,2742
Tue Feb 13 2024,SPXW240213C04895000,128.92,-0.38,107.8,113.2,28,123,4895,SPXW240213P04895000,0.3,-0.175,0.1,0.15,1209,1099
Tue Feb 13 2024,SPXW240213C04900000,119.55,-4.8,102.8,108.2,406,907,4900,SPXW240213P04900000,0.3,-0.175,0.1,0.15,4443,4750
Tue Feb 13 2024,SPXW240213C04905000,120.33,0.88,97.8,103.3,408,452,4905,SPXW240213P04905000,0.35,-0.1,0.1,0.2,823,1198
Tue Feb 13 2024,SPXW240213C04910000,115.77,1.32,92.9,98.3,126,274,4910,SPXW240213P04910000,0.38,-0.125,0.15,0.2,1777,1254
Tue Feb 13 2024,SPXW240213C04915000,104.15,-5.1,87.9,93.3,9,105,4915,SPXW240213P04915000,0.35,-0.15,0.2,0.25,2803,2332
Tue Feb 13 2024,SPXW240213C04920000,101.32,-21.6,83,88.4,225,126,4920,SPXW240213P04920000,0.4,-0.075,0.25,0.3,3695,2865
Tue Feb 13 2024,SPXW240213C04925000,98.7,-8.57,78.1,83.5,99,222,4925,SPXW240213P04925000,0.47,-0.075,0.35,0.4,2394,1655
Tue Feb 13 2024,SPXW240213C04930000,92.81,-2.19,73.2,78.6,197,250,4930,SPXW240213P04930000,0.51,-0.025,0.45,0.5,2146,1504
Tue Feb 13 2024,SPXW240213C04935000,96.57,6.57,68.3,73.8,13,62,4935,SPXW240213P04935000,0.6,0.075,0.6,0.65,3241,2515
Tue Feb 13 2024,SPXW240213C04940000,82.8,-2.6,63.6,68.9,99,289,4940,SPXW240213P04940000,0.7,0.15,0.8,0.9,3916,2188
Tue Feb 13 2024,SPXW240213C04945000,76.01,-4.29,58.9,64.1,32,282,4945,SPXW240213P04945000,0.85,0.425,1.1,1.15,4112,2534
Tue Feb 13 2024,SPXW240213C04950000,69,-6.45,56.4,57.5,412,1034,4950,SPXW240213P04950000,1.1,0.65,1.45,1.55,3925,2822
Tue Feb 13 2024,SPXW240213C04955000,67.85,-7.22,51.9,52.9,51,114,4955,SPXW240213P04955000,1.3,0.7,1.9,2,5768,4704
Tue Feb 13 2024,SPXW240213C04960000,63.15,-8.64,47.5,48.5,113,381,4960,SPXW240213P04960000,1.65,1.375,2.5,2.6,6509,3638
Tue Feb 13 2024,SPXW240213C04965000,59.9,-15.35,43.3,44.2,211,158,4965,SPXW240213P04965000,2.14,1.8,3.2,3.4,3742,2399
Tue Feb 13 2024,SPXW240213C04970000,55.13,-15.15,39.2,40.1,159,239,4970,SPXW240213P04970000,2.75,1.825,4.1,4.3,3624,2137
Tue Feb 13 2024,SPXW240213C04975000,50.39,-8.63,35.3,36.1,303,1417,4975,SPXW240213P04975000,3.48,2.885,5.2,5.4,4636,2478
Tue Feb 13 2024,SPXW240213C04980000,40.09,-8.53,31.7,32.2,553,584,4980,SPXW240213P04980000,4.28,2.95,6.4,6.6,5720,2979
Tue Feb 13 2024,SPXW240213C04985000,36.5,-13.9,28.3,28.6,259,215,4985,SPXW240213P04985000,5.33,4.2,7.9,8.1,3857,1586
Tue Feb 13 2024,SPXW240213C04990000,32.8,-12.45,25,25.3,236,466,4990,SPXW240213P04990000,6.46,4.9,9.5,9.8,5099,2272
Tue Feb 13 2024,SPXW240213C04995000,29.12,-14.2,21.9,22.1,277,314,4995,SPXW240213P04995000,7.93,5.52,11.4,11.7,4938,1641
Tue Feb 13 2024,SPXW240213C05000000,25.7,-11.45,19,19.3,1272,1315,5000,SPXW240213P05000000,9.39,6.25,13.5,13.8,8609,3651
Tue Feb 13 2024,SPXW240213C05005000,22.51,-11.2,16.4,16.6,644,424,5005,SPXW240213P05005000,11.26,7.05,15.9,16.1,3857,1343
Tue Feb 13 2024,SPXW240213C05010000,19.4,-10,14,14.2,762,833,5010,SPXW240213P05010000,13.22,8.02,18.5,18.8,3782,1397
Tue Feb 13 2024,SPXW240213C05015000,16.84,-9.4,11.8,12.1,907,399,5015,SPXW240213P05015000,15.63,9.7,21.4,21.6,2989,1095
Tue Feb 13 2024,SPXW240213C05020000,14.45,-8.42,9.9,10.2,2445,820,5020,SPXW240213P05020000,18.1,8.9,24.4,24.7,3980,1159
Tue Feb 13 2024,SPXW240213C05025000,12.2,-7.25,8.3,8.5,4555,1674,5025,SPXW240213P05025000,20.97,12.76,27.8,28,6790,2256
Tue Feb 13 2024,SPXW240213C05030000,10.25,-6.62,6.8,7,4628,2027,5030,SPXW240213P05030000,23.95,10.7,31.3,31.6,2715,665
Tue Feb 13 2024,SPXW240213C05035000,8.42,-5.4,5.6,5.7,3723,983,5035,SPXW240213P05035000,27.42,12.35,34.7,35.6,1867,723
Tue Feb 13 2024,SPXW240213C05040000,7,-5.05,4.5,4.7,4738,1366,5040,SPXW240213P05040000,28.7,14.6,38.6,39.5,2197,540
Tue Feb 13 2024,SPXW240213C05045000,5.7,-4.35,3.6,3.7,4043,1135,5045,SPXW240213P05045000,34.65,7.15,42.7,43.6,2566,1417
Tue Feb 13 2024,SPXW240213C05050000,4.51,-3.55,2.8,2.95,11394,5058,5050,SPXW240213P05050000,38,2.99,46.9,47.9,5677,4525
Tue Feb 13 2024,SPXW240213C05055000,3.6,-3,2.2,2.3,3467,1276,5055,SPXW240213P05055000,37.93,-1.62,51.3,52.3,538,292
Tue Feb 13 2024,SPXW240213C05060000,2.81,-2.4,1.7,1.75,4671,1711,5060,SPXW240213P05060000,42.52,-0.58,53.6,59,353,131
Tue Feb 13 2024,SPXW240213C05065000,2.16,-1.95,1.3,1.4,3521,1274,5065,SPXW240213P05065000,45.97,3.9,58.2,63.6,131,65
Tue Feb 13 2024,SPXW240213C05070000,1.66,-1.6,0.95,1.05,4799,1852,5070,SPXW240213P05070000,53.1,6.21,62.9,68.3,200,85
Tue Feb 13 2024,SPXW240213C05075000,1.3,-1.225,0.75,0.8,7822,4406,5075,SPXW240213P05075000,53.08,6.84,67.6,73,142,48
Tue Feb 13 2024,SPXW240213C05080000,0.95,-0.95,0.55,0.6,4854,2084,5080,SPXW240213P05080000,58.03,7.02,72.4,77.8,21,18
Tue Feb 13 2024,SPXW240213C05085000,0.7,-0.725,0.4,0.45,2948,1535,5085,SPXW240213P05085000,62.63,-2.47,77.3,82.7,8,10
Tue Feb 13 2024,SPXW240213C05090000,0.52,-0.6,0.3,0.35,4471,2523,5090,SPXW240213P05090000,50.12,-19.08,82.2,87.6,3,6
Tue Feb 13 2024,SPXW240213C05095000,0.37,-0.375,0.2,0.25,3871,2521,5095,SPXW240213P05095000,53.85,-19.95,87.1,92.5,2,1
Tue Feb 13 2024,SPXW240213C05100000,0.3,-0.325,0.15,0.2,5626,3569,5100,SPXW240213P05100000,76.91,-1.89,92,97.5,28,29
Tue Feb 13 2024,SPXW240213C05105000,0.3,-0.25,0.1,0.15,3097,1795,5105,SPXW240213P05105000,77.72,-5.58,97,102.4,91,32
Tue Feb 13 2024,SPXW240213C05110000,0.17,-0.225,0.05,0.15,3812,3371,5110,SPXW240213P05110000,85.31,-3.04,102,107.4,2,4
Tue Feb 13 2024,SPXW240213C05115000,0.14,-0.225,0.05,0.1,2203,1322,5115,SPXW240213P05115000,0,0,106.9,112.4,0,0
Tue Feb 13 2024,SPXW240213C05120000,0.12,-0.175,0,0.1,3674,2130,5120,SPXW240213P05120000,96.45,-1.55,111.2,118.1,8,5
Tue Feb 13 2024,SPXW240213C05125000,0.15,-0.125,0,0.05,2099,1333,5125,SPXW240213P05125000,100.99,-1.86,116.1,123.1,14,10
Tue Feb 13 2024,SPXW240213C05130000,0.1,-0.1,0,0.1,1894,1582,5130,SPXW240213P05130000,101.6,-6.2,121.1,128.1,50,1
Tue Feb 13 2024,SPXW240213C05135000,0.1,-0.075,0,0.05,961,597,5135,SPXW240213P05135000,89,-23.8,126.7,133.7,2,2
Tue Feb 13 2024,SPXW240213C05140000,0.1,-0.075,0,0.05,898,718,5140,SPXW240213P05140000,0,0,131.7,138.7,0,0
Tue Feb 13 2024,SPXW240213C05145000,0.07,-0.18,0,0.05,724,470,5145,SPXW240213P05145000,0,0,136.1,143.1,0,0
Tue Feb 13 2024,SPXW240213C05150000,0.1,-0.075,0,0.05,447,542,5150,SPXW240213P05150000,104,-24.3,141.1,148.1,1,1
Tue Feb 13 2024,SPXW240213C05155000,0.07,-0.075,0,0.05,1091,1043,5155,SPXW240213P05155000,0,0,146.1,153.1,0,0
Tue Feb 13 2024,SPXW240213C05160000,0.05,-0.125,0,0.05,2481,2482,5160,SPXW240213P05160000,112.86,-25.39,151.1,158.1,14,14
Tue Feb 13 2024,SPXW240213C05165000,0.1,0.1,0,0.05,290,228,5165,SPXW240213P05165000,0,0,156.7,163.7,0,0
Tue Feb 13 2024,SPXW240213C05170000,0.07,-0.08,0,0.05,378,674,5170,SPXW240213P05170000,0,0,161.7,168.7,0,0
Tue Feb 13 2024,SPXW240213C05175000,0.07,-0.08,0,0.05,664,1105,5175,SPXW240213P05175000,202.4,0,166.1,173.1,0,1
Tue Feb 13 2024,SPXW240213C05180000,0.05,-0.1,0,0.05,149,330,5180,SPXW240213P05180000,0,0,171.7,178.7,0,0
Tue Feb 13 2024,SPXW240213C05190000,0.05,-0.075,0,0.05,2029,2529,5190,SPXW240213P05190000,0,0,181.1,188.1,0,0
Tue Feb 13 2024,SPXW240213C05200000,0.05,-0.075,0,0.05,2576,3110,5200,SPXW240213P05200000,179,0.8,191.1,198.1,10,21
Tue Feb 13 2024,SPXW240213C05210000,0.05,0.05,0,0.05,256,204,5210,SPXW240213P05210000,0,0,201.1,208.1,0,0
Tue Feb 13 2024,SPXW240213C05220000,0.1,0.1,0,0.05,387,378,5220,SPXW240213P05220000,0,0,211.1,218.1,0,0
Tue Feb 13 2024,SPXW240213C05225000,0.05,-0.025,0,0.05,1324,1486,5225,SPXW240213P05225000,0,0,216.1,223.1,0,0
Tue Feb 13 2024,SPXW240213C05250000,0.05,-0.05,0,0.05,1033,1784,5250,SPXW240213P05250000,0,0,241.1,248.1,0,0
Tue Feb 13 2024,SPXW240213C05275000,0.05,-0.025,0,0.05,32,33,5275,SPXW240213P05275000,0,0,266.1,273.1,0,0
Tue Feb 13 2024,SPXW240213C05300000,0.05,-0.025,0,0.05,6,19,5300,SPXW240213P05300000,0,0,291.6,298.6,0,0
Tue Feb 13 2024,SPXW240213C05325000,0,0,0,0.05,0,0,5325,SPXW240213P05325000,0,0,316.1,323.1,0,0
Tue Feb 13 2024,SPXW240213C05350000,0,0,0,0.05,0,0,5350,SPXW240213P05350000,0,0,341.6,348.6,0,0
Tue Feb 13 2024,SPXW240213C05375000,0.05,0.05,0,0.05,180,180,5375,SPXW240213P05375000,0,0,366.1,373.1,0,0
Tue Feb 13 2024,SPXW240213C05400000,0.05,0,0,0.05,195,244,5400,SPXW240213P05400000,0,0,391.1,398.1,0,0
Tue Feb 13 2024,SPXW240213C05500000,0.05,0,0,0.05,0,19,5500,SPXW240213P05500000,0,0,491.6,498.6,0,0
Tue Feb 13 2024,SPXW240213C05600000,0,0,0,0.05,0,0,5600,SPXW240213P05600000,0,0,591.6,598.6,0,0
Tue Feb 13 2024,SPXW240213C05800000,0,0,0,0.05,0,0,5800,SPXW240213P05800000,0,0,791.1,798,0,0
Tue Feb 13 2024,SPXW240213C06000000,0,0,0,0.05,0,0,6000,SPXW240213P06000000,0,0,991.6,998.6,0,0
Tue Feb 13 2024,SPXW240213C06200000,0.05,0,0,0.05,0,1,6200,SPXW240213P06200000,0,0,1191.6,1198.6,0,0
Tue Feb 13 2024,SPXW240213C06400000,0,0,0,0.05,0,0,6400,SPXW240213P06400000,1363.5,-14.2,1391.1,1398,1,1
Wed Feb 14 2024,SPXW240214C01200000,0,0,3801.2,3808.2,0,2,1200,SPXW240214P01200000,0,0,0,0.05,0,0
Wed Feb 14 2024,SPXW240214C01400000,0,0,3601.2,3608.2,0,1,1400,SPXW240214P01400000,0,0,0,0.05,0,0
Wed Feb 14 2024,SPXW240214C01600000,0,0,3401.2,3408.3,0,0,1600,SPXW240214P01600000,0,0,0,0.05,0,0
Wed Feb 14 2024,SPXW240214C01800000,0,0,3201.3,3208.3,0,0,1800,SPXW240214P01800000,0,0,0,0.05,0,0
Wed Feb 14 2024,SPXW240214C02000000,0,0,3001.3,3008.3,0,0,2000,SPXW240214P02000000,0,0,0,0.05,0,0
Wed Feb 14 2024,SPXW240214C02200000,0,0,2800.8,2807.8,0,0,2200,SPXW240214P02200000,0.07,0,0,0.05,0,2
Wed Feb 14 2024,SPXW240214C02400000,0,0,2600.8,2607.8,0,0,2400,SPXW240214P02400000,0.1,0,0,0.05,0,2
Wed Feb 14 2024,SPXW240214C02600000,0,0,2400.8,2407.8,0,0,2600,SPXW240214P02600000,0.05,0,0,0.05,0,4
